Unnamed: 0,term,pos,definition,domain,plural,plurality_of_term,obsolete,archaic,abbreviation,abbreviation_for_term,slang,misspelling,misspelling_for_term,initialism,initialism_for_term,vulgar,synonym,synonym_for_term,attribute,property,process,matter,role,measure,units,body,main_noun_nltk,main_noun_maria,field,disease
28737,angiosis,Noun,Any disease of the blood vessels,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
29360,anilinism,Noun,A disease due to inhaling the poisonous fumes present in the manufacture of aniline.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
29644,aniridia-Wilms' tumor syndrome,Noun,"A particular human disease, caused by deletion of part of chromosome 11, and causing aniridia and other problems.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
29649,anisakiasis,Noun,"The disease caused by infection with Anisakis worms (usually through eating raw fish), characterised by violent abdominal pain, nausea, and vomiting.",pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
31743,anthrax,Noun,"The human disease that can occur in humans through contact with infected herbivores, tissue from infected animals, or high concentrations of anthrax spores, but is not usually spread between humans, with symptoms including lesions on the skin or in the lungs, often fatal.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
31936,anthroponosis,Noun,Any disease that is spread from humans to animals.,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
37892,aortopathy,Noun,Any disease of the aorta,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
38436,aphtha,Noun,foot-and-mouth disease,veterinary medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
38638,aplastic anemia,Noun,"A rare disease in which the bone marrow and the hematopoietic stem cells that reside there are damaged, causing pancytopenia.","medicine, hematology",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
41504,arachnoiditis,Noun,"A neuropathic disease caused by the inflammation of the arachnoid, one of the membranes that surround and protect the nerves of the spinal cord.",pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
41864,arbovirosis,Noun,Any disease caused by an arbovirus.,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
42801,arcobacteriosis,Noun,A disease caused by infection with a arcobacter,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
44770,arrhythmia,Noun,"A disease entity involving such beats, such as atrial fibrillation, ventricular tachycardia, AV nodal reentrant tachycardia, or others.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
45478,arteriolopathy,Noun,"disease of the arterioles 2015 June 15, Hai-tao Zhu et al., Hyperbaric oxygen therapy ameliorates acute brain injury after porcine intracerebral hemorrhage at high altitude, in Critical Care[1], volume 19, DOI:10.1186/s13054-015-0976-8:Improvements in the focal oxygen supply by HBO ameliorated calcific uremic arteriolopathy in high-altitude areas.",pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
45493,arteriopathy,Noun,Any disease of the arteries.,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
45667,arthropathia,Noun,Any disease of a joint Synonym: arthropathy,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
45720,arthrosis,Noun,Any degenerative disease of such a joint e.g. osteoarthritis.,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
46519,ascariasis,Noun,A disease of humans caused by the parasitic roundworm Ascaris lumbricoides in humans and by other species of Ascaris in other mammals.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
46526,ascaridiosis,Noun,"Any disease cause by the presence of ascarid nematodes 2015 November 3, Circulating Human Eosinophils Share a Similar Transcriptional Profile in Asthma and Other Hypereosinophilic Disorders, in PLOS ONE[1], DOI:10.1371/journal.pone.0141740:Subjects with peripheral hypereosinophilia defined as in [13 ] related to other diseases were also recruited, including subjects with dermatologic disease (n = 3, i.e prurigo, bullous pemphigoid and drug toxidermia), parasitosis (n = 3, i.e giardiasis, ascaridiosis and scabies) and pulmonary aspergillosis (n = 5, with 2 of them also suffering from asthma associated to bronchopulmonary aspergillosis.)",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
49874,ataxia telangiectasia,Noun,"A rare neurodegenerative inherited disease causing severe disability, characterized by poor coordination and telangiectasia to small dilated blood vessels.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
51887,audiopathy,Noun,Any disease that affects the auditory system.,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
55144,auxopathy,Noun,Any disease that affects growth,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
55300,avascular necrosis,Noun,"A disease resulting from the temporary or permanent loss of the blood supply to the bones, causing bone tissue death and bone collapse.",pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
55707,avitaminosis,Noun,Any disease which is caused by vitamin deficiency.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
4761,tar spot,Noun,"A fungal disease affecting various plants and causing dark spots on leaves. 1990, R. S. Mehrotra, An Introduction to Mycology, page 335:Species of Phyllachora cause diseases in plants known as leaf tar spots. P. maydis, responsible tor the maize tar spot, is one of the few species that can cause severe leaf damage. 1996, F. H. Tainter, Principles of Forest Pathology, page 459:Large and small tar spot are apparently more abundant in the eastem and westem United States, respectively. [] Premature defoliation can occur if tar spot is severe. 2003, Randy C. Ploetz, Diseases of Tropical Fruit Crops, page 47:Tar spot is a relatively minor disease in the Americas, but it is very common and often is present on 50% of the leaves in a grove.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
5644,taterapox,Noun,A viral disease of gerbils (of genus Tatera),,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
5858,taupathy,Noun,A neurodegenerative disease associated with the pathological aggregation of tau protein in the brain,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
9648,telomeropathy,Noun,Any disease associated with (shortened) telomeres,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
10271,tenacibaculosis,Noun,Any disease caused by infection with bacteria of the genus Tenacibaculum,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
12768,testiculopathy,Noun,"Any testicular disease, typically a cancer",pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
12939,tetanus,Noun,"A serious and often fatal disease caused by the infection of an open wound with the anaerobic bacterium Clostridium tetani, found in soil and the intestines and faeces of animals.","pathology, countable",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
15212,theileriosis,Noun,"Any disease caused by Theileria parasites, transmitted by species of ticks. East Coast fever, a disease of cattle, sheep, and goats caused by the parasite Theileria parva, transmitted by Rhipicephalus appendiculatus Human theileriosis, caused by Theileria microti, transmitted by deer ticks. Tropical theileriosis, a theileriosis of cattle from the Mediterranean and Middle East area, from Morocco to Western parts of India and China, caused by Theileria annulata, transmitted by ticks of Hyalomma.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
