Unnamed: 0,abbreviation,abbreviation_for_term,archaic,attribute,body,definition,disease,domain,field,initialism,initialism_for_term,main_noun_maria,main_noun_nltk,mammal,matter,measure,misspelling,misspelling_for_term,obsolete,plural,plurality_of_term,pos,process,property,role,slang,synonym,synonym_for_term,term,units,vulgar
1022,False,,False,False,True,Any member of the Nannosquillidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nannosquillid,False,False
2248,False,,False,False,True,Any member of the Nanoviridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nanovirid,False,False
2568,False,,False,False,True,Any member of the Naraoiidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,naraoiid,False,False
2583,False,,False,False,True,Any member of the Narcinidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,narcinid,False,False
2808,False,,False,False,True,Any member of the Narkidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,narkid,False,False
3243,False,,False,False,True,Any member of the Nassariidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nassariid,False,False
3249,False,,False,False,True,Any member of the Nassophorea.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nassophorean,False,False
3313,False,,False,False,True,Any member of the family Natalidae of bats; funnel-eared bats.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,natalid,False,False
3367,False,,False,False,True,Any member of the Naticidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,naticid,False,False
4362,False,,False,False,True,Any member of the Neanuridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,neanurid,False,False
4581,False,,False,False,True,Any member of the family Nebaliidae of small crustaceans.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nebaliid,False,False
5190,False,,False,False,True,Any member of the Nectariniidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nectarinid,False,False
5192,False,,False,False,True,Any member of the Nectariniidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nectariniid,False,False
6016,False,,False,False,True,Any member of the Neilonellidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,neilonellid,False,False
6050,False,,False,False,True,Any member of the Neleidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,neleid,False,False
6083,False,,False,False,True,Any member of the Nemastomatidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nemastomatid,False,False
6099,False,,False,False,True,Any member of the Nematistiidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nematistiid,False,False
6138,False,,False,False,True,Any member of the Nematogenyidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nematogenyid,False,False
6162,False,,False,False,True,Any member of the Nemegtosauridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nemegtosaurid,False,False
6171,False,,False,False,True,Any member of the Nemertodermatidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nemertodermatid,False,False
6176,False,,False,False,True,Any member of the Nemesiidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nemesiid,False,False
6184,False,,False,False,True,Any member of the Nemestrinidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nemestrinid,False,False
6187,False,,False,False,True,Any member of the Nemichthyidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nemichthyid,False,False
6191,False,,False,False,True,Any member of the Nemipteridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nemipterid,False,False
6198,False,,False,False,True,Any member of the Nemonychidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nemonychid,False,False
6205,False,,False,False,True,Any member of the Nemopteridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nemopterid,False,False
6214,False,,False,False,True,Any member of the Nemouridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nemourid,False,False
6416,False,,False,False,True,Any member of the Neobalaenidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,neobalaenid,False,False
6467,False,,False,False,True,Any member of the Neoceratiidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,neoceratiid,False,False
6588,False,,False,False,True,Any member of the Neoechinorhynchidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,neoechinorhynchid,False,False
6600,False,,False,False,True,Any member of the Neoepiblemidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,neoepiblemid,False,False
6696,False,,False,False,True,Any member of the Neoglyphioceratidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,neoglyphioceratid,False,False
6773,False,,False,False,True,Any member of the family Neolanidae of spiders.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,neolanid,False,False
6779,False,,False,False,True,Any member of the Neolepetopsidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,neolepetopsid,False,False
6877,False,,False,False,True,Any member of the Neomphalidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,neomphalid,False,False
7023,False,,False,False,True,Any member of the Neoplagiaulacidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,neoplagiaulacid,False,False
7071,False,,False,False,True,Any member of the Neopseustidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,neopseustid,False,False
7137,False,,False,False,True,Any member of the Neoscopelidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,neoscopelid,False,False
7195,False,,False,False,True,"A member of the clade Neoteleostei of bony fish. 1996, Antony S. Harold, Interrelationships of Stomiiform Fishes, in Melanie L.J. Stiassny, editor, Interrelationships of Fishes, page 333:Rosen (1973) separated the stomiiforms (= Stomiatoidei) from other protacanthopterygian groups, placing them as the sister-group of all other neoteleosts (Eurypterygii).",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,neoteleost,False,False
7242,False,,False,False,True,Any member of the Neoteuthidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,neoteuthid,False,False
7270,False,,False,False,True,Any member of the Neottiophilidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,neottiophilid,False,False
7305,False,,False,False,True,Any member of the Neovenatoridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,neovenatorid,False,False
7383,False,,False,False,True,Any member of the Nephilidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nephilid,False,False
7516,False,,False,False,True,Any member of the Nephropidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nephropid,False,False
7523,False,,False,False,True,Any member of the Nephropsidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nephropsid,False,False
7571,False,,False,False,True,"A member of the clade Nephrozoa, which includes all deuterostomes and protostomes.",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nephrozoan,False,False
7573,False,,False,False,True,Any member of the Nephtheidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nephtheid,False,False
7575,False,,False,False,True,Any member of the Nephtyidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nephtyid,False,False
7578,False,,False,False,True,"Any member of the family Nepidae, the water scorpions. 1975, George O. Poinar, Entomogenous Nematodes: A Manual and Host List of Insect-nematode Associations:However some gerrids, nepids and veliids are attacked by allantonematid nematodes and Burton (1963) found Wuchereria bancrofti (Cobb) in a bedbug, although this insect was not considered an intermediate host.",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nepid,False,False
7615,False,,False,False,True,Any member of the Nepticulidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nepticulid,False,False
7704,False,,False,False,True,Any member of the Nereididae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nereidid,False,False
7730,False,,False,False,True,Any member of the Neriidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,neriid,False,False
7734,False,,False,False,True,Any member of the Nerillidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nerillid,False,False
7737,False,,False,False,True,Any member of the Nerineidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nerineid,False,False
7739,False,,False,False,True,Any member of the Nerinellidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nerinellid,False,False
7750,False,,False,False,True,Any member of the Neritidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,neritid,False,False
7752,False,,False,False,True,Any member of the Neritiliidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,neritiliid,False,False
7754,False,,False,False,True,Any member of the Neritopsidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,neritopsid,False,False
7968,False,,False,False,True,Any member of the Nesomyidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nesomyid,False,False
7974,False,,False,False,True,Any member of the Nesophontidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nesophontid,False,False
8084,False,,False,False,True,Any member of family Nestoridae of parrot-like birds of New Zealand.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nestorid,False,False
8377,False,,False,False,True,Any member of the Nettastomatidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nettastomatid,False,False
9717,False,,False,False,True,Any member of the Neurorthidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,neurorthid,False,False
10300,False,,False,False,True,Any member of the Nevrorthidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nevrorthid,False,False
11259,False,,False,False,True,Any member of the Nicodamidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nicodamid,False,False
11265,False,,False,False,True,Any member of the Nicoletiidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nicoletiid,False,False
11267,False,,False,False,True,Any member of the Nicomiidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nicomiid,False,False
11276,False,,False,False,True,Any member of the Nicothoidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nicothoid,False,False
12711,False,,False,False,True,Any member of the Niphargidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,niphargid,False,False
12917,False,,False,False,True,Any member of the Nitidulidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,nitidulid,False,False
13818,False,,False,False,True,Any member of the Noasauridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,noasaurid,False,False
